09:15:18,PAN,BUY,28000,30.3,0.9999974,0,28000
09:15:18,PC1,BUY,15500,41.85,0.3597067,0,15500
09:15:18,PDR,SELL,104900,97,-0.102985,0,104900
09:15:18,PET,SELL,36200,31.15,0.4838697,-0.05000114,36200
09:15:18,PHR,BUY,10400,60.7,-0.491802,0,10400
09:15:18,PLX,SELL,42600,55.1,-0.361665,0,42600
09:15:18,PNJ,BUY,11900,102,0.09813393,0,11900
09:15:18,POW,BUY,209300,12.45,0.4032274,0,209300
09:15:18,PVD,SELL,117500,28.05,-1.405981,0,117500
09:15:18,PVT,SELL,205600,26,0,0,205600
09:15:18,SHB,BUY,44800,27.4,0.5504573,0,44800
09:15:18,STB,BUY,96400,26.6,0.3773599,0,96400
09:15:18,SZC,SELL,10100,60,-0.6622542,0,10100
09:15:18,TCB,SELL,219600,52,0.9708738,0,219600
09:15:18,TDC,BUY,19400,29.2,2.998238,0.1000004,19400
09:15:18,VCB,BUY,10200,96.6,0.5202914,0,10200
09:15:18,VCI,BUY,93500,63.8,0.7898894,0,93500
09:15:18,VGC,BUY,62800,38,1.604274,0,62800
09:15:18,VHC,BUY,12200,63.9,0.6299236,0,12200
09:15:18,VHM,BUY,89700,81.4,0.493829,0.09999847,89700
09:15:18,VIC,SELL,30400,95,0,0,30400
09:15:18,VJC,SELL,122400,134,0,0,122400
09:15:18,VND,BUY,297600,54.2,1.308413,0,297600
09:15:18,VNM,SELL,99600,90.5,0.1106178,0,99600
09:15:18,VPB,BUY,201900,38.45,1.317523,0,201900
09:15:18,VRE,BUY,639900,31.5,0.961536,0,639900
09:15:18,VSH,SELL,44800,30,-0.6622542,0,44800
09:15:18,MSB,BUY,64200,22.7,0.2207556,0,64200
09:15:18,MIG,BUY,14700,28.4,0.7092158,0,14700
09:15:23,KBC,BUY,13400,48.5,1.041667,0.2000008,373600
09:15:23,KDC,BUY,20000,57.9,0.1730143,0.1000023,25300
09:15:23,MSB,SELL,38800,22.7,0.2207556,0,103000
09:15:23,NAF,SELL,17300,28.55,0,-0.05000114,30500
09:15:23,PDR,SELL,22500,96.9,-0.2059701,-0.09999847,127400
09:15:23,PVT,SELL,17100,25.9,-0.3846169,-0.1000004,222700
09:15:23,STB,SELL,36200,26.55,0.1886764,-0.05000114,132600
09:15:23,VND,BUY,17100,54.2,1.308413,0,314700
09:15:25,DCM,BUY,11100,32.1,1.261822,0,59400
09:15:25,VND,BUY,10500,54.2,1.308413,0,325200
09:15:27,DIG,SELL,10000,46.9,1.515153,-0.09999847,297200
09:15:27,NDN,SELL,14800,23.8,2.145923,0,659100
09:15:27,PLX,BUY,16500,55.3,0,0.2000008,59200
09:15:27,VND,SELL,29700,54.1,1.121493,-0.1000023,354900
09:15:29,AGR,SELL,11000,17.3,0.5813864,0,49100
09:15:29,GTN,BUY,10000,19.5,0,0,24600
09:15:32,KDC,BUY,20000,57.9,0.1730143,0,45300
09:15:34,BMI,SELL,36000,45.1,-1.528386,-0.1000023,68600
09:15:34,VCI,SELL,12200,63.7,0.631914,0,111100
09:15:36,NVL,SELL,15000,103.9,0,-0.1999969,55200
09:15:39,BSR,BUY,10100,24.4,-1.214579,0,1208200
09:15:39,VHM,BUY,10100,81.4,0.493829,0,99900
09:15:41,BSR,BUY,10000,24.4,-1.214579,0,1218200
09:15:41,KDC,BUY,15100,57.9,0.1730143,0,60400
09:15:41,PDR,SELL,18400,96.9,-0.2059701,0,145800
09:15:45,HPG,BUY,13800,58,0.1727089,0,587300
09:15:45,HSG,BUY,10000,48.6,1.144639,0.09999847,116300
09:15:45,KBC,BUY,23000,48.5,1.041667,0.1500015,406300
09:15:45,NDN,SELL,18500,23.8,2.145923,0,689000
09:15:45,PAN,BUY,19600,30.3,0.9999974,0.04999924,50100
09:15:45,POW,BUY,60000,12.45,0.4032274,0,270200
09:15:48,POW,BUY,11000,12.45,0.4032274,0,281200
09:15:52,KBC,SELL,34600,48.35,0.7291635,-0.1500015,441300
09:15:52,PDR,SELL,15300,96.8,-0.3089551,-0.09999847,161100
09:15:52,POW,BUY,29100,12.45,0.4032274,0,315300
09:15:52,SMC,SELL,15000,53.6,0,-0.1000023,34400
09:15:52,VHM,SELL,10000,81.4,0.493829,0,110500
09:15:54,DXG,BUY,25600,23.5,0.2132163,0,132100
09:15:54,MSB,BUY,10000,22.75,0.4415028,0,117100
09:15:54,NDN,BUY,40300,23.8,2.145923,0,732300
09:15:54,POW,BUY,54600,12.45,0.4032274,0,369900
09:15:55,TCB,SELL,21300,52,0.9708738,-0.09999847,256800
09:15:57,PVT,SELL,10100,25.8,-0.7692337,-0.05000114,245400
09:15:59,CTG,SELL,39700,31.2,0.3215446,-0.04999924,302100
09:15:59,MBB,SELL,11500,28.6,0.704228,-0.04999924,970500
09:15:59,MBS,SELL,20300,34.5,0.8771907,-0.09999847,225100
09:16:01,DRH,BUY,10000,22.55,6.619384,0,625000
09:16:01,DXG,SELL,11000,23.5,0.2132163,0,143100
09:16:01,KDC,BUY,24600,57.9,0.1730143,0,85000
09:16:01,MSB,BUY,20000,22.75,0.4415028,0,137100
09:16:01,POW,SELL,20000,12.45,0.4032274,0,389900
09:16:01,STB,BUY,11000,26.55,0.1886764,0.04999924,153700
09:16:04,GEX,SELL,14700,25.7,0.5870901,-0.04999924,150000
09:16:04,PVD,BUY,17800,28.2,-0.8787346,0,152300
09:16:04,VHM,BUY,27000,81.3,0.3703741,-0.09999847,138500
09:16:08,PVT,BUY,12000,25.8,-0.7692337,0,263500
09:16:08,TPB,BUY,12500,43.7,0.9237911,0.2000008,23200
09:16:10,CEO,BUY,11000,11.8,1.724136,0,411900
09:16:10,DIG,BUY,20000,47,1.7316,0,334100
09:16:10,HPG,SELL,32000,57.9,0,-0.09999847,632600
09:16:11,PDR,BUY,20800,96.8,-0.3089551,0,181900
09:16:11,PHR,SELL,15000,60.5,-0.8196721,-0.2999992,25500
09:16:11,SHB,BUY,65200,27.4,0.5504573,0.04999924,119900
09:16:13,KBC,BUY,45100,48.5,1.041667,0.1500015,505500
09:16:13,MBB,SELL,20700,28.6,0.704228,0,993100
09:16:13,OIL,BUY,140000,15.8,1.935485,0,1258800
09:16:13,PVD,BUY,10100,28.2,-0.8787346,0.05000114,165200
09:16:15,POW,SELL,11000,12.45,0.4032274,0,402200
09:16:15,STB,BUY,33000,26.55,0.1886764,0,190800
09:16:17,POW,SELL,10000,12.45,0.4032274,0,412200
09:16:20,HPG,SELL,12500,57.9,0,-0.09999847,651900
09:16:20,MBB,SELL,11100,28.6,0.704228,0,1010500
09:16:20,OIL,BUY,10800,15.8,1.935485,0.1000004,1269900
09:16:20,VND,BUY,84900,54.2,1.308413,0.1000023,476500
09:16:22,GMD,BUY,20000,51.5,0.7827819,0,120400
09:16:22,HPG,BUY,10000,58,0.1727089,0.09999847,661900
09:16:22,VRE,SELL,25600,31.3,0.3205079,-0.1000004,667800
09:16:24,HPG,SELL,46500,58,0.1727089,0,708400
09:16:24,NKG,BUY,14800,55.2,0,0.1000023,139000
09:16:24,VCI,BUY,50000,63.8,0.7898894,0.09999847,165300
09:16:26,DBC,BUY,10000,61.4,0,0.4000015,34300
09:16:26,DRH,BUY,13500,22.55,6.619384,0.04999924,649100
09:16:26,HPG,SELL,10000,57.9,0,-0.09999847,718400
09:16:26,MSB,SELL,21200,22.75,0.4415028,0.04999924,169700
09:16:27,VND,SELL,20100,54.2,1.308413,0,498800
09:16:29,HPG,SELL,10000,57.9,0,0,728400
09:16:29,LDG,SELL,50000,9.11,0.7743329,-0.03999996,250200
09:16:29,PDR,BUY,25500,97,-0.102985,0.09999847,214000
09:16:29,VGC,BUY,70000,38,1.604274,0.09999847,139800
09:16:31,AAA,BUY,53200,17.2,0.5847976,0,207100
09:16:31,CII,SELL,10800,22.25,0.2252218,-0.04999924,95100
09:16:31,DRC,SELL,12700,32.6,-0.4580199,-0.1000023,42300
09:16:31,DXG,BUY,10000,23.55,0.4264327,0,159400
09:16:31,LDG,BUY,11600,9.15,1.21681,0.03999996,261800
09:16:31,PVD,SELL,14100,28.2,-0.8787346,-0.04999924,182800
09:16:31,SHB,BUY,20300,27.45,0.7339478,0.05000114,140600
09:16:33,HBC,BUY,21500,17.9,0.2801078,0,81700
09:16:33,KDC,BUY,23500,57.9,0.1730143,0,108500
09:16:33,MSB,BUY,20000,22.75,0.4415028,0,193700
09:16:33,NDN,SELL,10000,23.7,1.716745,0,748100
09:16:33,POW,BUY,10100,12.45,0.4032274,0,422400
09:16:36,HPG,BUY,50000,58,0.1727089,0,780600
09:16:36,PVD,BUY,10300,28.25,-0.7029904,0,193600
09:16:38,ABB,SELL,35000,21.6,0.4651181,0,191000
09:16:38,BSR,SELL,15900,24.4,-1.214579,0,1258700
09:16:38,CEO,BUY,10000,11.8,1.724136,0,432000
09:16:38,DIG,BUY,41600,47,1.7316,0,407600
09:16:38,HPG,SELL,50900,57.9,0,-0.09999847,831500
09:16:38,PDR,SELL,10500,97,-0.102985,0,224500
09:16:38,PVS,BUY,10000,30.5,0,0,1366600
09:16:38,TNG,SELL,10500,32.3,0.6230553,-0.1000023,130400
09:16:38,VRE,SELL,31600,31.2,0,-0.09999847,703200
09:16:40,AAA,SELL,30000,17.1,0,-0.1000004,237100
09:16:40,HPG,BUY,53500,58,0.1727089,0.09999847,885000
09:16:40,LDG,BUY,10800,9.15,1.21681,0,275500
09:16:40,NKG,SELL,10700,55.2,0,0,151100
09:16:40,VGC,SELL,14000,38,1.604274,0,162000
09:16:40,VND,SELL,10200,54.2,1.308413,-0.09999847,527200
09:16:42,DCM,SELL,10000,32.1,1.261822,-0.05000305,76100
09:16:43,VND,BUY,11000,54.3,1.495326,0.09999847,538200
09:16:45,DXG,BUY,16500,23.55,0.4264327,0,183200
09:16:45,PDR,SELL,10900,96.9,-0.2059701,-0.09999847,235400
09:16:45,PVD,BUY,30200,28.25,-0.7029904,0,225800
09:16:45,VGC,BUY,24000,38,1.604274,0,186000
09:16:45,VND,BUY,15000,54.3,1.495326,0,553200
09:16:47,BSR,SELL,13200,24.4,-1.214579,0,1281900
09:16:47,MSB,BUY,22500,22.7,0.2207556,0,218200
09:16:47,OCB,BUY,20000,27.4,1.107008,0,82200
09:16:47,POW,BUY,31000,12.5,0.8064547,0.05000019,454400
